file_idx,file_number,detail,budget,company,materials,title,description,content
724,밴딩기-(88),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T-BENDING MP SIDE VISION,"Bracket (브라켓, 지지대)","티 벤딩 MP SIDE 비전 비젼 Bracket (브라켓, 지지대) T-BENDING MP SIDE VISION"
725,밴딩기-(89),Component,"252,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING MP SIDE VISION,"Plate (플레이트, 판재)","티 벤딩 MP SIDE 비전 비젼 Plate (플레이트, 판재) T-BENDING MP SIDE VISION"
726,밴딩기-(90),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING MP SIDE VISION,"Plate (플레이트, 판재)","티 벤딩 MP SIDE 비전 비젼 Plate (플레이트, 판재) T-BENDING MP SIDE VISION"
727,밴딩기-(91),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING MP SIDE VISION,Robot (로봇),티 벤딩 MP SIDE 비전 비젼 Robot (로봇) T-BENDING MP SIDE VISION
728,밴딩기-(92),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING MP SIDE VISION,Robot (로봇),티 벤딩 MP SIDE 비전 비젼 Robot (로봇) T-BENDING MP SIDE VISION
729,밴딩기-(93),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING MP SIDE VISION,"Base (블록,덩어리)","티 벤딩 MP SIDE 비전 비젼 Base (블록,덩어리) T-BENDING MP SIDE VISION"
730,밴딩기-(94),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING MP SIDE VISION,"Base (블록,덩어리)","티 벤딩 MP SIDE 비전 비젼 Base (블록,덩어리) T-BENDING MP SIDE VISION"
731,밴딩기-(95),Component,"252,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING MP SIDE VISION,"Fix/Adjust (고정부품, 조정부품)","티 벤딩 MP SIDE 비전 비젼 Fix/Adjust (고정부품, 조정부품) T-BENDING MP SIDE VISION"
732,밴딩기-(96),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING MP SIDE VISION,"Bracket (브라켓, 지지대)","티 벤딩 MP SIDE 비전 비젼 Bracket (브라켓, 지지대) T-BENDING MP SIDE VISION"
733,밴딩기-(97),Component,0.00,DAEHAN TECH CO. Ltd,Carbon Steels,T-BENDING MP SIDE VISION,"Stopper (스토퍼, 멈추게 하는 부품)","티 벤딩 MP SIDE 비전 비젼 Stopper (스토퍼, 멈추게 하는 부품) T-BENDING MP SIDE VISION"
734,밴딩기-(98),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T-BENDING MP INSPECTION VISION,"Bracket (브라켓, 지지대)","티 벤딩 MP 검사 점검 비전 비젼 Bracket (브라켓, 지지대) T-BENDING MP INSPECTION VISION"
735,밴딩기-(99),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T-BENDING MP INSPECTION VISION,"Cover (커버, 덮개)","티 벤딩 MP 검사 점검 비전 비젼 Cover (커버, 덮개) T-BENDING MP INSPECTION VISION"
736,밴딩기-(100),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T-BENDING MP INSPECTION VISION,"Bracket (브라켓, 지지대)","티 벤딩 MP 검사 점검 비전 비젼 Bracket (브라켓, 지지대) T-BENDING MP INSPECTION VISION"
737,밴딩기-(101),Component,"266,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING MP INSPECTION VISION,Robot (로봇),티 벤딩 MP 검사 점검 비전 비젼 Robot (로봇) T-BENDING MP INSPECTION VISION
738,밴딩기-(102),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING MP INSPECTION VISION,"Plate (플레이트, 판재)","티 벤딩 MP 검사 점검 비전 비젼 Plate (플레이트, 판재) T-BENDING MP INSPECTION VISION"
739,밴딩기-(103),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING MP INSPECTION VISION,"Bracket (브라켓, 지지대)","티 벤딩 MP 검사 점검 비전 비젼 Bracket (브라켓, 지지대) T-BENDING MP INSPECTION VISION"
740,밴딩기-(104),Component,"42,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING MP INSPECTION VISION,"Cover (커버, 덮개)","티 벤딩 MP 검사 점검 비전 비젼 Cover (커버, 덮개) T-BENDING MP INSPECTION VISION"
741,밴딩기-(105),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING MP INSPECTION VISION,"Cover (커버, 덮개)","티 벤딩 MP 검사 점검 비전 비젼 Cover (커버, 덮개) T-BENDING MP INSPECTION VISION"
742,밴딩기-(106),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING MP INSPECTION VISION,"Cover (커버, 덮개)","티 벤딩 MP 검사 점검 비전 비젼 Cover (커버, 덮개) T-BENDING MP INSPECTION VISION"
743,밴딩기-(107),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING MP INSPECTION VISION,"Frame (프레임, 골격, 틀)","티 벤딩 MP 검사 점검 비전 비젼 Frame (프레임, 골격, 틀) T-BENDING MP INSPECTION VISION"
744,밴딩기-(108),Component,0.00,DAEHAN TECH CO. Ltd,etc,T-BENDING MP INSPECTION VISION,"Door (문)/Cover (커버, 덮개)","티 벤딩 MP 검사 점검 비전 비젼 Door (문)/Cover (커버, 덮개) T-BENDING MP INSPECTION VISION"
745,밴딩기-(109),Component,0.00,DAEHAN TECH CO. Ltd,etc,T-BENDING MP INSPECTION VISION,"Door (문)/Cover (커버, 덮개)","티 벤딩 MP 검사 점검 비전 비젼 Door (문)/Cover (커버, 덮개) T-BENDING MP INSPECTION VISION"
746,밴딩기-(110),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING MP PRE ALIGN,"Cover (커버, 덮개)","티 벤딩 MP 사전 정렬 Cover (커버, 덮개) T BENDING MP PRE ALIGN"
747,밴딩기-(111),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING MP PRE ALIGN,"Cover (커버, 덮개)","티 벤딩 MP 사전 정렬 Cover (커버, 덮개) T BENDING MP PRE ALIGN"
748,밴딩기-(112),Component,0.00,DAEHAN TECH CO. Ltd,Stainless Steels,T BENDING MP PRE ALIGN,"Plate (플레이트, 판재)","티 벤딩 MP 사전 정렬 Plate (플레이트, 판재) T BENDING MP PRE ALIGN"
749,밴딩기-(113),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T BENDING MP PRE ALIGN,"Bracket (브라켓, 지지대)","티 벤딩 MP 사전 정렬 Bracket (브라켓, 지지대) T BENDING MP PRE ALIGN"
750,밴딩기-(114),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T BENDING MP PRE ALIGN,"Bracket (브라켓, 지지대)","티 벤딩 MP 사전 정렬 Bracket (브라켓, 지지대) T BENDING MP PRE ALIGN"
751,밴딩기-(115),Component,"553,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING MP PRE ALIGN,"Plate (플레이트, 판재)","티 벤딩 MP 사전 정렬 Plate (플레이트, 판재) T BENDING MP PRE ALIGN"
752,밴딩기-(116),Component,"196,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING MP PRE ALIGN,"Plate (플레이트, 판재)","티 벤딩 MP 사전 정렬 Plate (플레이트, 판재) T BENDING MP PRE ALIGN"
753,밴딩기-(117),Component,"224,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING MP PRE ALIGN,"Plate (플레이트, 판재)","티 벤딩 MP 사전 정렬 Plate (플레이트, 판재) T BENDING MP PRE ALIGN"
754,밴딩기-(118),Component,"224,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING MP PRE ALIGN,"Plate (플레이트, 판재)","티 벤딩 MP 사전 정렬 Plate (플레이트, 판재) T BENDING MP PRE ALIGN"
755,밴딩기-(119),Component,"700,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING MP PRE ALIGN,"Plate (플레이트, 판재)","티 벤딩 MP 사전 정렬 Plate (플레이트, 판재) T BENDING MP PRE ALIGN"
756,밴딩기-(120),Component,"238,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING MP PRE ALIGN,"Plate (플레이트, 판재)","티 벤딩 MP 사전 정렬 Plate (플레이트, 판재) T BENDING MP PRE ALIGN"
757,밴딩기-(121),Component,"322,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING MP PRE ALIGN,"Base (블록,덩어리)","티 벤딩 MP 사전 정렬 Base (블록,덩어리) T BENDING MP PRE ALIGN"
758,밴딩기-(122),Component,"280,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING MP PRE ALIGN,Support ( 지지대 / 서포트),티 벤딩 MP 사전 정렬 Support ( 지지대 / 서포트) T BENDING MP PRE ALIGN
759,밴딩기-(123),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T BENDING MP NGPT UNIT,"Bracket (브라켓, 지지대)","티 벤딩 MP NGPT 유닛 단위 Bracket (브라켓, 지지대) T BENDING MP NGPT UNIT"
760,밴딩기-(124),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T BENDING MP NGPT UNIT,"Base (블록,덩어리)","티 벤딩 MP NGPT 유닛 단위 Base (블록,덩어리) T BENDING MP NGPT UNIT"
761,밴딩기-(125),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T BENDING MP NGPT UNIT,"Bracket (브라켓, 지지대)","티 벤딩 MP NGPT 유닛 단위 Bracket (브라켓, 지지대) T BENDING MP NGPT UNIT"
762,밴딩기-(126),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T BENDING MP NGPT UNIT,Sensor (센서),티 벤딩 MP NGPT 유닛 단위 Sensor (센서) T BENDING MP NGPT UNIT
763,밴딩기-(127),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T BENDING MP NGPT UNIT,Sensor (센서),티 벤딩 MP NGPT 유닛 단위 Sensor (센서) T BENDING MP NGPT UNIT
764,밴딩기-(128),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T BENDING MP NGPT UNIT,Sensor (센서),티 벤딩 MP NGPT 유닛 단위 Sensor (센서) T BENDING MP NGPT UNIT
765,밴딩기-(129),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T BENDING MP NGPT UNIT,"Plate (플레이트, 판재)","티 벤딩 MP NGPT 유닛 단위 Plate (플레이트, 판재) T BENDING MP NGPT UNIT"
766,밴딩기-(130),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T BENDING MP NGPT UNIT,"Bracket (브라켓, 지지대)","티 벤딩 MP NGPT 유닛 단위 Bracket (브라켓, 지지대) T BENDING MP NGPT UNIT"
767,밴딩기-(131),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T BENDING MP NGPT UNIT,"Bracket (브라켓, 지지대)","티 벤딩 MP NGPT 유닛 단위 Bracket (브라켓, 지지대) T BENDING MP NGPT UNIT"
768,밴딩기-(132),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T BENDING MP NGPT UNIT,"Bracket (브라켓, 지지대)","티 벤딩 MP NGPT 유닛 단위 Bracket (브라켓, 지지대) T BENDING MP NGPT UNIT"
769,밴딩기-(133),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T BENDING MP NGPT UNIT,Sensor (센서),티 벤딩 MP NGPT 유닛 단위 Sensor (센서) T BENDING MP NGPT UNIT
770,밴딩기-(134),Component,0.00,DAEHAN TECH CO. Ltd,Stainless Steels,T BENDING MP NGPT UNIT,Sensor (센서),티 벤딩 MP NGPT 유닛 단위 Sensor (센서) T BENDING MP NGPT UNIT
771,밴딩기-(135),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T BENDING MP NGPT UNIT,"Bracket (브라켓, 지지대)","티 벤딩 MP NGPT 유닛 단위 Bracket (브라켓, 지지대) T BENDING MP NGPT UNIT"
772,밴딩기-(136),Component,"343,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING MP NGPT UNIT,"Plate (플레이트, 판재)","티 벤딩 MP NGPT 유닛 단위 Plate (플레이트, 판재) T BENDING MP NGPT UNIT"
773,밴딩기-(137),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING MP NGPT UNIT,"Block (블록, 덩어리)","티 벤딩 MP NGPT 유닛 단위 Block (블록, 덩어리) T BENDING MP NGPT UNIT"
774,밴딩기-(138),Component,"168,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING MP NGPT UNIT,"Guide (가이드, 안내부품)","티 벤딩 MP NGPT 유닛 단위 Guide (가이드, 안내부품) T BENDING MP NGPT UNIT"
775,밴딩기-(139),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING MP NGPT UNIT,"Base (블록,덩어리)","티 벤딩 MP NGPT 유닛 단위 Base (블록,덩어리) T BENDING MP NGPT UNIT"
776,밴딩기-(140),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T BENDING REARLINER PEELING,"Bracket (브라켓, 지지대)","티 벤딩 리어라이너 필링 Bracket (브라켓, 지지대) T BENDING REARLINER PEELING"
777,밴딩기-(141),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T BENDING REARLINER PEELING,"Bracket (브라켓, 지지대)","티 벤딩 리어라이너 필링 Bracket (브라켓, 지지대) T BENDING REARLINER PEELING"
778,밴딩기-(142),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T BENDING REARLINER PEELING,"Plate (플레이트, 판재)","티 벤딩 리어라이너 필링 Plate (플레이트, 판재) T BENDING REARLINER PEELING"
779,밴딩기-(143),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T BENDING REARLINER PEELING,"Cover (커버, 덮개)","티 벤딩 리어라이너 필링 Cover (커버, 덮개) T BENDING REARLINER PEELING"
780,밴딩기-(144),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T BENDING REARLINER PEELING,"Cover (커버, 덮개)","티 벤딩 리어라이너 필링 Cover (커버, 덮개) T BENDING REARLINER PEELING"
781,밴딩기-(145),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T BENDING REARLINER PEELING,"Bracket (브라켓, 지지대)","티 벤딩 리어라이너 필링 Bracket (브라켓, 지지대) T BENDING REARLINER PEELING"
782,밴딩기-(146),Component,"1,120,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING REARLINER PEELING,"Plate (플레이트, 판재)","티 벤딩 리어라이너 필링 Plate (플레이트, 판재) T BENDING REARLINER PEELING"
783,밴딩기-(147),Component,"1,260,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING REARLINER PEELING,"Plate (플레이트, 판재)","티 벤딩 리어라이너 필링 Plate (플레이트, 판재) T BENDING REARLINER PEELING"
784,밴딩기-(148),Component,"1,008,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING REARLINER PEELING,"Plate (플레이트, 판재)","티 벤딩 리어라이너 필링 Plate (플레이트, 판재) T BENDING REARLINER PEELING"
785,밴딩기-(149),Component,"140,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING REARLINER PEELING,"Block (블록, 덩어리)","티 벤딩 리어라이너 필링 Block (블록, 덩어리) T BENDING REARLINER PEELING"
786,밴딩기-(150),Component,"343,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING REARLINER PEELING,Robot (로봇),티 벤딩 리어라이너 필링 Robot (로봇) T BENDING REARLINER PEELING
787,밴딩기-(151),Component,"147,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING REARLINER PEELING,Robot (로봇),티 벤딩 리어라이너 필링 Robot (로봇) T BENDING REARLINER PEELING
788,밴딩기-(152),Component,"392,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING REARLINER PEELING,Sensor (센서),티 벤딩 리어라이너 필링 Sensor (센서) T BENDING REARLINER PEELING
789,밴딩기-(153),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING REARLINER PEELING,"Cover (커버, 덮개)","티 벤딩 리어라이너 필링 Cover (커버, 덮개) T BENDING REARLINER PEELING"
790,밴딩기-(154),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING REARLINER PEELING,"Cover (커버, 덮개)","티 벤딩 리어라이너 필링 Cover (커버, 덮개) T BENDING REARLINER PEELING"
791,밴딩기-(155),Component,"539,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T BENDING REARLINER PEELING,Support ( 지지대 / 서포트),티 벤딩 리어라이너 필링 Support ( 지지대 / 서포트) T BENDING REARLINER PEELING
792,밴딩기-(156),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T-BENDING MEGALINER PEELING,기타 (etc),티 벤딩 메가라이너 필링 기타 (etc) T-BENDING MEGALINER PEELING
793,밴딩기-(157),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T-BENDING MEGALINER PEELING,"Bracket (브라켓, 지지대)","티 벤딩 메가라이너 필링 Bracket (브라켓, 지지대) T-BENDING MEGALINER PEELING"
794,밴딩기-(158),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T-BENDING MEGALINER PEELING,"Bracket (브라켓, 지지대)","티 벤딩 메가라이너 필링 Bracket (브라켓, 지지대) T-BENDING MEGALINER PEELING"
795,밴딩기-(159),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T-BENDING MEGALINER PEELING,"Bracket (브라켓, 지지대)","티 벤딩 메가라이너 필링 Bracket (브라켓, 지지대) T-BENDING MEGALINER PEELING"
796,밴딩기-(160),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T-BENDING MEGALINER PEELING,"Cover (커버, 덮개)","티 벤딩 메가라이너 필링 Cover (커버, 덮개) T-BENDING MEGALINER PEELING"
797,밴딩기-(161),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T-BENDING MEGALINER PEELING,"Cover (커버, 덮개)","티 벤딩 메가라이너 필링 Cover (커버, 덮개) T-BENDING MEGALINER PEELING"
798,밴딩기-(162),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T-BENDING MEGALINER PEELING,"Cover (커버, 덮개)","티 벤딩 메가라이너 필링 Cover (커버, 덮개) T-BENDING MEGALINER PEELING"
799,밴딩기-(163),Component,0.00,DAEHAN TECH CO. Ltd,Stainless Steels,T-BENDING MEGALINER PEELING,Nut (너트),티 벤딩 메가라이너 필링 Nut (너트) T-BENDING MEGALINER PEELING
800,밴딩기-(164),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T-BENDING MEGALINER PEELING,"Bracket (브라켓, 지지대)","티 벤딩 메가라이너 필링 Bracket (브라켓, 지지대) T-BENDING MEGALINER PEELING"
801,밴딩기-(165),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T-BENDING MEGALINER PEELING,"Cover (커버, 덮개)","티 벤딩 메가라이너 필링 Cover (커버, 덮개) T-BENDING MEGALINER PEELING"
802,밴딩기-(166),Component,"399,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING MEGALINER PEELING,"Plate (플레이트, 판재)","티 벤딩 메가라이너 필링 Plate (플레이트, 판재) T-BENDING MEGALINER PEELING"
803,밴딩기-(167),Component,"476,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING MEGALINER PEELING,"Plate (플레이트, 판재)","티 벤딩 메가라이너 필링 Plate (플레이트, 판재) T-BENDING MEGALINER PEELING"
804,밴딩기-(168),Component,"182,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING MEGALINER PEELING,"Plate (플레이트, 판재)","티 벤딩 메가라이너 필링 Plate (플레이트, 판재) T-BENDING MEGALINER PEELING"
805,밴딩기-(169),Component,0.00,DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING MEGALINER PEELING,"Bracket (브라켓, 지지대)","티 벤딩 메가라이너 필링 Bracket (브라켓, 지지대) T-BENDING MEGALINER PEELING"
806,밴딩기-(170),Component,"154,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING MEGALINER PEELING,"Bracket (브라켓, 지지대)","티 벤딩 메가라이너 필링 Bracket (브라켓, 지지대) T-BENDING MEGALINER PEELING"
807,밴딩기-(171),Component,"224,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING MEGALINER PEELING,"Base (블록,덩어리)","티 벤딩 메가라이너 필링 Base (블록,덩어리) T-BENDING MEGALINER PEELING"
808,밴딩기-(172),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T-BENDING T-FPC PEELING,"Plate (플레이트, 판재)","티 벤딩 티 FPC 필링 Plate (플레이트, 판재) T-BENDING T-FPC PEELING"
809,밴딩기-(173),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T-BENDING T-FPC PEELING,"Cover (커버, 덮개)","티 벤딩 티 FPC 필링 Cover (커버, 덮개) T-BENDING T-FPC PEELING"
810,밴딩기-(174),Component,"84,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING T-FPC PEELING,"Cover (커버, 덮개)","티 벤딩 티 FPC 필링 Cover (커버, 덮개) T-BENDING T-FPC PEELING"
811,밴딩기-(175),Component,"420,000.00",DAEHAN TECH CO. Ltd,Aluminum Alloys,T-BENDING T-FPC PEELING,Support ( 지지대 / 서포트),티 벤딩 티 FPC 필링 Support ( 지지대 / 서포트) T-BENDING T-FPC PEELING
812,밴딩기-(176),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T-BENDING TFPC STRETCH TAPE PEELING,"Bracket (브라켓, 지지대)","티 벤딩 TFPC 스트레치치 테이프 필링 Bracket (브라켓, 지지대) T-BENDING TFPC STRETCH TAPE PEELING"
813,밴딩기-(177),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T-BENDING TFPC STRETCH TAPE PEELING,"Bracket (브라켓, 지지대)","티 벤딩 TFPC 스트레치치 테이프 필링 Bracket (브라켓, 지지대) T-BENDING TFPC STRETCH TAPE PEELING"
814,밴딩기-(178),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T-BENDING TFPC STRETCH TAPE PEELING,"Bracket (브라켓, 지지대)","티 벤딩 TFPC 스트레치치 테이프 필링 Bracket (브라켓, 지지대) T-BENDING TFPC STRETCH TAPE PEELING"
815,밴딩기-(179),Component,0.00,DAEHAN TECH CO. Ltd,Structural Steels,T-BENDING TFPC STRETCH TAPE PEELING,"Plate (플레이트, 판재)","티 벤딩 TFPC 스트레치치 테이프 필링 Plate (플레이트, 판재) T-BENDING TFPC STRETCH TAPE PEELING"
